GlyTouCanAccession	CFGAccession
G80202YF	carbNlink_30574_A
G80268ZC	carbNlink_44815_D000
G80298HR	carbNlink_44837_D000
G80439QE	carbNlink_31103_A
G80479HQ	carbOlink_20403_D000
G80492CD	carbNlink_35517_A
G80498RN	carbNlink_20496_D000
G80498RN	carbNlink_42325_D000
G80513FH	carbNlink_20724_D000
G80513FH	carbNlink_21248_D000
G80513FH	carbNlink_42772_D000
G80513FH	carbNlink_43306_D000
G80536KU	carbNlink_35001_A
G80536KU	carbNlink_35002_A
G80536KU	carbNlink_35003_A
G80536KU	carbNlink_35004_A
G80536KU	carbNlink_35005_A
G80536KU	carbNlink_35007_A
G80536KU	carbNlink_35008_A
G80536KU	carbNlink_35009_A
G80536KU	carbNlink_35010_A
G80536KU	carbNlink_35011_A
G80536KU	carbNlink_35012_A
G80536KU	carbNlink_35013_A
G80536KU	carbNlink_35015_A
G80536KU	carbNlink_35017_A
G80536KU	carbNlink_35018_A
G80536KU	carbNlink_35019_A
G80536KU	carbNlink_35020_A
G80536KU	carbNlink_35021_A
G80536KU	carbNlink_35022_A
G80536KU	carbNlink_35023_A
G80536KU	carbNlink_35025_A
G80536KU	carbNlink_35027_A
G80536KU	carbNlink_35028_A
G80536KU	carbNlink_35079_A
G80536KU	carbNlink_35080_A
G80536KU	carbNlink_35081_A
G80536KU	carbNlink_35082_A
G80536KU	carbNlink_35083_A
G80536KU	carbNlink_35084_A
G80536KU	carbNlink_35085_A
G80536KU	carbNlink_35086_A
G80536KU	carbNlink_35087_A
G80536KU	carbNlink_35088_A
G80536KU	carbNlink_35089_A
G80536KU	carbNlink_35090_A
G80536KU	carbNlink_35091_A
G80536KU	carbNlink_35092_A
G80536KU	carbNlink_35093_A
G80536KU	carbNlink_35094_A
G80536KU	carbNlink_35095_A
G80536KU	carbNlink_35096_A
G80536KU	carbNlink_35097_A
G80536KU	carbNlink_35098_A
G80536KU	carbNlink_35099_A
G80536KU	carbNlink_35100_A
G80536KU	carbNlink_35101_A
G80536KU	carbNlink_35102_A
G80536KU	carbNlink_35103_A
G80536KU	carbNlink_35104_A
G80536KU	carbNlink_35105_A
G80536KU	carbNlink_35106_A
G80536KU	carbNlink_35107_A
G80536KU	carbNlink_35108_A
G80536KU	carbNlink_35109_A
G80536KU	carbNlink_35110_A
G80536KU	carbNlink_35111_A
G80536KU	carbNlink_35112_A
G80536KU	carbNlink_35113_A
G80536KU	carbNlink_35114_A
G80536KU	carbNlink_35115_A
G80536KU	carbNlink_35116_A
G80536KU	carbNlink_35117_A
G80536KU	carbNlink_35118_A
G80536KU	carbNlink_35119_A
G80536KU	carbNlink_35120_A
G80536KU	carbNlink_35121_A
G80536KU	carbNlink_35122_A
G80536KU	carbNlink_35123_A
G80536KU	carbNlink_35124_A
G80536KU	carbNlink_35125_A
G80536KU	carbNlink_35126_A
G80536KU	carbNlink_35127_A
G80536KU	carbNlink_35128_A
G80536KU	carbNlink_35129_A
G80536KU	carbNlink_35130_A
G80536KU	carbNlink_35131_A
G80536KU	carbNlink_35132_A
G80536KU	carbNlink_35133_A
G80536KU	carbNlink_35134_A
G80536KU	carbNlink_35135_A
G80536KU	carbNlink_35136_A
G80536KU	carbNlink_35137_A
G80536KU	carbNlink_35138_A
G80536KU	carbNlink_35139_A
G80536KU	carbNlink_35140_A
G80536KU	carbNlink_35141_A
G80536KU	carbNlink_35142_A
G80536KU	carbNlink_35143_A
G80536KU	carbNlink_35144_A
G80536KU	carbNlink_35145_A
G80536KU	carbNlink_35146_A
G80536KU	carbNlink_35147_A
G80536KU	carbNlink_35148_A
G80536KU	carbNlink_35149_A
G80536KU	carbNlink_35150_A
G80536KU	carbNlink_35151_A
G80536KU	carbNlink_35152_A
G80536KU	carbNlink_35153_A
G80536KU	carbNlink_35154_A
G80536KU	carbNlink_35155_A
G80536KU	carbNlink_35156_A
G80536KU	carbNlink_35158_A
G80536KU	carbNlink_35159_A
G80536KU	carbNlink_35160_A
G80536KU	carbNlink_35161_A
G80536KU	carbNlink_35162_A
G80536KU	carbNlink_35163_A
G80536KU	carbNlink_35164_A
G80536KU	carbNlink_35165_A
G80536KU	carbNlink_35166_A
G80536KU	carbNlink_35167_A
G80536KU	carbNlink_35168_A
G80536KU	carbNlink_35169_A
G80536KU	carbNlink_35170_A
G80536KU	carbNlink_35171_A
G80536KU	carbNlink_35172_A
G80536KU	carbNlink_35173_A
G80536KU	carbNlink_35174_A
G80536KU	carbNlink_35175_A
G80536KU	carbNlink_35176_A
G80536KU	carbNlink_35177_A
G80536KU	carbNlink_35178_A
G80536KU	carbNlink_35179_A
G80536KU	carbNlink_35180_A
G80536KU	carbNlink_35181_A
G80536KU	carbNlink_35182_A
G80536KU	carbNlink_35183_A
G80536KU	carbNlink_35184_A
G80536KU	carbNlink_35185_A
G80536KU	carbNlink_35186_A
G80536KU	carbNlink_35187_A
G80536KU	carbNlink_35355_A
G80536KU	carbNlink_35667_A
G80536KU	carbNlink_35668_A
G80536KU	carbNlink_35669_A
G80536KU	carbNlink_35670_A
G80536KU	carbNlink_35671_A
G80536KU	carbNlink_35672_A
G80536KU	carbNlink_35673_A
G80536KU	carbNlink_35674_A
G80536KU	carbNlink_35675_A
G80536KU	carbNlink_35676_A
G80536KU	carbNlink_35677_A
G80536KU	carbNlink_35678_A
G80536KU	carbNlink_35679_A
G80536KU	carbNlink_35680_A
G80536KU	carbOlink_35961_A
G80536KU	carbOlink_35962_A
G80536KU	carbOlink_35963_A
G80536KU	carbOlink_35964_A
G80583XN	carbNlink_20328_D000
G80587NA	carbSynthe_0074_D000
G80587NA	carbSynthe_0679_D000
G80637VS	carbNlink_21035_D000
G80637VS	carbNlink_46359_D000
G80646QR	carbNlink_43958_D000
G80650PW	carbNlink_45195_D000
G80654ZK	carbNlink_21256_D000
G80722US	carbSynthe_0161_D000
G80722US	carbSynthe_0732_D000
G80858MF	carbSynthe_0572_D000
G80926OA	carbNlink_41085_D000
G80952QT	carbNlink_40803_D000
G80966KZ	carbSynthe_0114_D000
G80981NI	carbNlink_35000_A
G80981NI	carbNlink_35001_A
G80981NI	carbNlink_35002_A
G80981NI	carbNlink_35003_A
G80981NI	carbNlink_35004_A
G80981NI	carbNlink_35005_A
G80981NI	carbNlink_35006_A
G80981NI	carbNlink_35007_A
G80981NI	carbNlink_35008_A
G80981NI	carbNlink_35009_A
G80981NI	carbNlink_35010_A
G80981NI	carbNlink_35011_A
G80981NI	carbNlink_35012_A
G80981NI	carbNlink_35013_A
G80981NI	carbNlink_35014_A
G80981NI	carbNlink_35015_A
G80981NI	carbNlink_35016_A
G80981NI	carbNlink_35017_A
G80981NI	carbNlink_35018_A
G80981NI	carbNlink_35019_A
G80981NI	carbNlink_35020_A
G80981NI	carbNlink_35021_A
G80981NI	carbNlink_35022_A
G80981NI	carbNlink_35023_A
G80981NI	carbNlink_35024_A
G80981NI	carbNlink_35025_A
G80981NI	carbNlink_35026_A
G80981NI	carbNlink_35027_A
G80981NI	carbNlink_35028_A
G80981NI	carbNlink_35073_A
G80981NI	carbNlink_35074_A
G80981NI	carbNlink_35075_A
G80981NI	carbNlink_35076_A
G80981NI	carbNlink_35077_A
G80981NI	carbNlink_35082_A
G80981NI	carbNlink_35083_A
G80981NI	carbNlink_35084_A
G80981NI	carbNlink_35085_A
G80981NI	carbNlink_35086_A
G80981NI	carbNlink_35087_A
G80981NI	carbNlink_35088_A
G80981NI	carbNlink_35089_A
G80981NI	carbNlink_35090_A
G80981NI	carbNlink_35091_A
G80981NI	carbNlink_35092_A
G80981NI	carbNlink_35093_A
G80981NI	carbNlink_35094_A
G80981NI	carbNlink_35095_A
G80981NI	carbNlink_35096_A
G80981NI	carbNlink_35097_A
G80981NI	carbNlink_35098_A
G80981NI	carbNlink_35099_A
G80981NI	carbNlink_35100_A
G80981NI	carbNlink_35101_A
G80981NI	carbNlink_35102_A
G80981NI	carbNlink_35103_A
G80981NI	carbNlink_35104_A
G80981NI	carbNlink_35105_A
G80981NI	carbNlink_35106_A
G80981NI	carbNlink_35107_A
G80981NI	carbNlink_35108_A
G80981NI	carbNlink_35109_A
G80981NI	carbNlink_35110_A
G80981NI	carbNlink_35111_A
G80981NI	carbNlink_35112_A
G80981NI	carbNlink_35113_A
G80981NI	carbNlink_35114_A
G80981NI	carbNlink_35116_A
G80981NI	carbNlink_35117_A
G80981NI	carbNlink_35118_A
G80981NI	carbNlink_35119_A
G80981NI	carbNlink_35120_A
G80981NI	carbNlink_35121_A
G80981NI	carbNlink_35122_A
G80981NI	carbNlink_35123_A
G80981NI	carbNlink_35124_A
G80981NI	carbNlink_35125_A
G80981NI	carbNlink_35126_A
G80981NI	carbNlink_35127_A
G80981NI	carbNlink_35128_A
G80981NI	carbNlink_35129_A
G80981NI	carbNlink_35131_A
G80981NI	carbNlink_35132_A
G80981NI	carbNlink_35133_A
G80981NI	carbNlink_35135_A
G80981NI	carbNlink_35136_A
G80981NI	carbNlink_35137_A
G80981NI	carbNlink_35138_A
G80981NI	carbNlink_35139_A
G80981NI	carbNlink_35140_A
G80981NI	carbNlink_35141_A
G80981NI	carbNlink_35142_A
G80981NI	carbNlink_35143_A
G80981NI	carbNlink_35144_A
G80981NI	carbNlink_35145_A
G80981NI	carbNlink_35147_A
G80981NI	carbNlink_35148_A
G80981NI	carbNlink_35149_A
G80981NI	carbNlink_35151_A
G80981NI	carbNlink_35152_A
G80981NI	carbNlink_35153_A
G80981NI	carbNlink_35154_A
G80981NI	carbNlink_35155_A
G80981NI	carbNlink_35156_A
G80981NI	carbNlink_35158_A
G80981NI	carbNlink_35159_A
G80981NI	carbNlink_35160_A
G80981NI	carbNlink_35161_A
G80981NI	carbNlink_35162_A
G80981NI	carbNlink_35163_A
G80981NI	carbNlink_35164_A
G80981NI	carbNlink_35165_A
G80981NI	carbNlink_35166_A
G80981NI	carbNlink_35167_A
G80981NI	carbNlink_35168_A
G80981NI	carbNlink_35169_A
G80981NI	carbNlink_35170_A
G80981NI	carbNlink_35171_A
G80981NI	carbNlink_35172_A
G80981NI	carbNlink_35173_A
G80981NI	carbNlink_35174_A
G80981NI	carbNlink_35175_A
G80981NI	carbNlink_35176_A
G80981NI	carbNlink_35177_A
G80981NI	carbNlink_35178_A
G80981NI	carbNlink_35179_A
G80981NI	carbNlink_35181_A
G80981NI	carbNlink_35182_A
G80981NI	carbNlink_35183_A
G80981NI	carbNlink_35184_A
G80981NI	carbNlink_35185_A
G80981NI	carbNlink_35186_A
G80981NI	carbNlink_35187_A
G80981NI	carbNlink_35189_A
G80981NI	carbNlink_35190_A
G80981NI	carbNlink_35191_A
G80981NI	carbNlink_35192_A
G80981NI	carbNlink_35193_A
G80981NI	carbNlink_35194_A
G80981NI	carbNlink_35195_A
G80981NI	carbNlink_35196_A
G80981NI	carbNlink_35197_A
G80981NI	carbNlink_35198_A
G80981NI	carbNlink_35205_A
G80981NI	carbNlink_35206_A
G80981NI	carbNlink_35207_A
G80981NI	carbNlink_35208_A
G80981NI	carbNlink_35209_A
G80981NI	carbNlink_35210_A
G80981NI	carbNlink_35211_A
G80981NI	carbNlink_35212_A
G80981NI	carbNlink_35213_A
G80981NI	carbNlink_35214_A
G80981NI	carbNlink_35215_A
G80981NI	carbNlink_35216_A
G80981NI	carbNlink_35217_A
G80981NI	carbNlink_35218_A
G80981NI	carbNlink_35219_A
G80981NI	carbNlink_35222_A
G80981NI	carbNlink_35231_A
G80981NI	carbNlink_35238_A
G80981NI	carbNlink_35239_A
G80981NI	carbNlink_35240_A
G80981NI	carbNlink_35241_A
G80981NI	carbNlink_35242_A
G80981NI	carbNlink_35243_A
G80981NI	carbNlink_35244_A
G80981NI	carbNlink_35245_A
G80981NI	carbNlink_35246_A
G80981NI	carbNlink_35248_A
G80981NI	carbNlink_35249_A
G80981NI	carbNlink_35250_A
G80981NI	carbNlink_35278_A
G80981NI	carbNlink_35670_A
G80981NI	carbNlink_35672_A
G80981NI	carbNlink_35673_A
G80981NI	carbNlink_35674_A
G80981NI	carbNlink_35675_A
G80981NI	carbNlink_35676_A
G80981NI	carbNlink_35677_A
G80981NI	carbNlink_35678_A
G80981NI	carbNlink_35679_A
G80981NI	carbNlink_35680_A
G80981NI	carbNlink_35692_A
G80981NI	carbNlink_35693_A
G80981NI	carbNlink_35694_A
G80981NI	carbNlink_35695_A
G80981NI	carbOlink_35851_A
G80981NI	carbOlink_35852_A
G80981NI	carbOlink_35853_A
G80981NI	carbOlink_35854_A
G80981NI	carbOlink_35855_A
G80981NI	carbOlink_35932_A
G80981NI	carbOlink_35936_A
G80981NI	carbOlink_35938_A
G80981NI	carbOlink_35962_A
G80981NI	carbOlink_35965_A
G80981NI	carbOlink_36034_A
G81013EK	carbNlink_20459_D000
G81114MS	carbNlink_44724_D000
G81121OC	carbNlink_21231_D000
G81121OC	carbNlink_32914_A
G81121OC	carbNlink_40329_D000
G81157IG	carbNlink_30913_A
G81194MD	carbNlink_21249_D000
G81221QB	carbOlink_20059_D000
G81294QU	carbNlink_30305_A
G81294ZY	carbNlink_45029_D000
G81328BD	carbNlink_20887_D000
G81332EX	carbNlink_45957_D000
G81345OW	carbPDB_00011_D000
G81358TE	carbNlink_21111_D000
G81397TP	carbNlink_30219_A
G81466NG	carbOlink_20255_D000
G81505ER	carbNlink_46401_D000
G81533KY	carbNlink_35001_A
G81533KY	carbNlink_35002_A
G81533KY	carbNlink_35003_A
G81533KY	carbNlink_35005_A
G81533KY	carbNlink_35006_A
G81533KY	carbNlink_35007_A
G81533KY	carbNlink_35008_A
G81533KY	carbNlink_35009_A
G81533KY	carbNlink_35010_A
G81533KY	carbNlink_35012_A
G81533KY	carbNlink_35013_A
G81533KY	carbNlink_35014_A
G81533KY	carbNlink_35015_A
G81533KY	carbNlink_35016_A
G81533KY	carbNlink_35017_A
G81533KY	carbNlink_35018_A
G81533KY	carbNlink_35019_A
G81533KY	carbNlink_35020_A
G81533KY	carbNlink_35021_A
G81533KY	carbNlink_35022_A
G81533KY	carbNlink_35023_A
G81533KY	carbNlink_35024_A
G81533KY	carbNlink_35025_A
G81533KY	carbNlink_35026_A
G81533KY	carbNlink_35027_A
G81533KY	carbNlink_35028_A
G81533KY	carbNlink_35060_A
G81533KY	carbNlink_35063_A
G81533KY	carbNlink_35073_A
G81533KY	carbNlink_35074_A
G81533KY	carbNlink_35075_A
G81533KY	carbNlink_35076_A
G81533KY	carbNlink_35077_A
G81533KY	carbNlink_35088_A
G81533KY	carbNlink_35089_A
G81533KY	carbNlink_35095_A
G81533KY	carbNlink_35096_A
G81533KY	carbNlink_35097_A
G81533KY	carbNlink_35098_A
G81533KY	carbNlink_35104_A
G81533KY	carbNlink_35105_A
G81533KY	carbNlink_35106_A
G81533KY	carbNlink_35107_A
G81533KY	carbNlink_35108_A
G81533KY	carbNlink_35109_A
G81533KY	carbNlink_35115_A
G81533KY	carbNlink_35116_A
G81533KY	carbNlink_35117_A
G81533KY	carbNlink_35118_A
G81533KY	carbNlink_35119_A
G81533KY	carbNlink_35120_A
G81533KY	carbNlink_35121_A
G81533KY	carbNlink_35122_A
G81533KY	carbNlink_35123_A
G81533KY	carbNlink_35124_A
G81533KY	carbNlink_35125_A
G81533KY	carbNlink_35130_A
G81533KY	carbNlink_35131_A
G81533KY	carbNlink_35132_A
G81533KY	carbNlink_35133_A
G81533KY	carbNlink_35134_A
G81533KY	carbNlink_35135_A
G81533KY	carbNlink_35136_A
G81533KY	carbNlink_35137_A
G81533KY	carbNlink_35138_A
G81533KY	carbNlink_35139_A
G81533KY	carbNlink_35140_A
G81533KY	carbNlink_35141_A
G81533KY	carbNlink_35146_A
G81533KY	carbNlink_35147_A
G81533KY	carbNlink_35148_A
G81533KY	carbNlink_35149_A
G81533KY	carbNlink_35150_A
G81533KY	carbNlink_35151_A
G81533KY	carbNlink_35152_A
G81533KY	carbNlink_35153_A
G81533KY	carbNlink_35154_A
G81533KY	carbNlink_35155_A
G81533KY	carbNlink_35156_A
G81533KY	carbNlink_35167_A
G81533KY	carbNlink_35168_A
G81533KY	carbNlink_35169_A
G81533KY	carbNlink_35170_A
G81533KY	carbNlink_35171_A
G81533KY	carbNlink_35172_A
G81533KY	carbNlink_35173_A
G81533KY	carbNlink_35174_A
G81533KY	carbNlink_35175_A
G81533KY	carbNlink_35176_A
G81533KY	carbNlink_35177_A
G81533KY	carbNlink_35178_A
G81533KY	carbNlink_35179_A
G81533KY	carbNlink_35180_A
G81533KY	carbNlink_35181_A
G81533KY	carbNlink_35182_A
G81533KY	carbNlink_35183_A
G81533KY	carbNlink_35184_A
G81533KY	carbNlink_35185_A
G81533KY	carbNlink_35186_A
G81533KY	carbNlink_35187_A
G81533KY	carbNlink_35194_A
G81533KY	carbNlink_35195_A
G81533KY	carbNlink_35196_A
G81533KY	carbNlink_35197_A
G81533KY	carbNlink_35198_A
G81533KY	carbNlink_35199_A
G81533KY	carbNlink_35203_A
G81533KY	carbNlink_35214_A
G81533KY	carbNlink_35215_A
G81533KY	carbNlink_35216_A
G81533KY	carbNlink_35217_A
G81533KY	carbNlink_35218_A
G81533KY	carbNlink_35219_A
G81533KY	carbNlink_35226_A
G81533KY	carbNlink_35243_A
G81533KY	carbNlink_35244_A
G81533KY	carbNlink_35245_A
G81533KY	carbNlink_35246_A
G81533KY	carbNlink_35259_A
G81533KY	carbNlink_35260_A
G81533KY	carbNlink_35261_A
G81533KY	carbNlink_35262_A
G81533KY	carbNlink_35268_A
G81533KY	carbNlink_35668_A
G81533KY	carbNlink_35669_A
G81533KY	carbNlink_35670_A
G81533KY	carbNlink_35671_A
G81533KY	carbNlink_35672_A
G81533KY	carbNlink_35673_A
G81533KY	carbNlink_35674_A
G81533KY	carbNlink_35675_A
G81533KY	carbNlink_35676_A
G81533KY	carbNlink_35677_A
G81533KY	carbNlink_35678_A
G81533KY	carbNlink_35679_A
G81533KY	carbNlink_35680_A
G81533KY	carbNlink_35684_A
G81533KY	carbNlink_35685_A
G81533KY	carbOlink_35722_A
G81533KY	carbOlink_35727_A
G81533KY	carbOlink_35728_A
G81533KY	carbOlink_35729_A
G81533KY	carbOlink_35745_A
G81533KY	carbOlink_35746_A
G81533KY	carbOlink_35750_A
G81533KY	carbOlink_35756_A
G81533KY	carbOlink_35819_A
G81533KY	carbOlink_35820_A
G81533KY	carbOlink_35821_A
G81533KY	carbOlink_35828_A
G81533KY	carbOlink_35829_A
G81533KY	carbOlink_35837_A
G81533KY	carbOlink_35845_A
G81533KY	carbOlink_35856_A
G81533KY	carbOlink_35857_A
G81533KY	carbOlink_35858_A
G81533KY	carbOlink_35864_A
G81533KY	carbOlink_35867_A
G81533KY	carbOlink_35869_A
G81533KY	carbOlink_35870_A
G81533KY	carbOlink_35872_A
G81533KY	carbOlink_35873_A
G81533KY	carbOlink_35874_A
G81533KY	carbOlink_35877_A
G81533KY	carbOlink_35878_A
G81533KY	carbOlink_35884_A
G81533KY	carbOlink_35887_A
G81533KY	carbOlink_35891_A
G81533KY	carbOlink_35892_A
G81533KY	carbOlink_35904_A
G81533KY	carbOlink_35909_A
G81533KY	carbOlink_35910_A
G81533KY	carbOlink_35914_A
G81533KY	carbOlink_35915_A
G81533KY	carbOlink_35916_A
G81533KY	carbOlink_35917_A
G81533KY	carbOlink_35961_A
G81533KY	carbOlink_35962_A
G81533KY	carbOlink_35963_A
G81533KY	carbOlink_35964_A
G81533KY	carbOlink_35965_A
G81533KY	carbOlink_35968_A
G81533KY	carbOlink_35973_A
G81533KY	carbOlink_35974_A
G81533KY	carbOlink_35987_A
G81533KY	carbOlink_35997_A
G81533KY	carbOlink_36022_A
G81533KY	carbOlink_36026_A
G81533KY	carbOlink_36048_A
G81533KY	carbOlink_36056_A
G81533KY	carbOlink_36062_A
G81533KY	carbOlink_36070_A
G81534KB	carbOlink_48226_D000
G81561UL	carbNlink_43919_D000
G81561UL	carbNlink_44723_D000
G81697WS	carbSynthe_0192_D000
G81728BG	carbNlink_31515_A
G81753QM	carbNlink_31486_A
G81806PG	carbNlink_41954_D000
G81807BK	carbNlink_21085_D000
G81869MY	carbNlink_30790_A
G81873QA	carbNlink_45652_D000
G81898FC	carbNlink_32953_A
G81914RV	carbNlink_21037_D000
G81915YU	carbNlink_20693_D000
G81915YU	carbNlink_43210_D000
G81928IQ	carbNlink_45535_D000
G81982NW	carbGlipid_20213_D000
G81983KG	carbGlipid_21114_D000
G82018TQ	carbNlink_40911_D000
G82038RE	carbNlink_40065_D000
G82038RE	carbNlink_46428_D000
G82106UN	carbGlipid_20061_D000
G82126PQ	carbNlink_32982_A
G82151AD	carbNlink_41528_D000
G82195FD	carbNlink_45229_D000
G82207VX	carbNlink_20697_D000
G82207VX	carbNlink_20931_D000
G82207VX	carbNlink_40405_D000
G82221BU	carbNlink_45460_D000
G82251XS	carbNlink_30654_A
G82286VD	carbOlink_48043_D000
G82341NZ	carbNlink_32932_A
G82362HL	carbOlink_48015_D000
G82405LP	carbNlink_20722_D000
G82405LP	carbNlink_46312_D000
G82420AC	carbNlink_31069_A
G82529OA	carbNlink_40977_D000
G82572FN	carbNlink_40357_D000
G82576YO	carbNlink_35003_A
G82576YO	carbNlink_35009_A
G82576YO	carbNlink_35010_A
G82576YO	carbNlink_35018_A
G82576YO	carbNlink_35019_A
G82576YO	carbNlink_35020_A
G82576YO	carbNlink_35022_A
G82576YO	carbNlink_35027_A
G82576YO	carbNlink_35028_A
G82576YO	carbNlink_35029_A
G82576YO	carbNlink_35030_A
G82576YO	carbNlink_35031_A
G82576YO	carbNlink_35032_A
G82576YO	carbNlink_35033_A
G82576YO	carbNlink_35034_A
G82576YO	carbNlink_35035_A
G82576YO	carbNlink_35036_A
G82576YO	carbNlink_35037_A
G82576YO	carbNlink_35038_A
G82576YO	carbNlink_35039_A
G82576YO	carbNlink_35040_A
G82576YO	carbNlink_35041_A
G82576YO	carbNlink_35060_A
G82576YO	carbNlink_35063_A
G82576YO	carbNlink_35079_A
G82576YO	carbNlink_35080_A
G82576YO	carbNlink_35081_A
G82576YO	carbNlink_35082_A
G82576YO	carbNlink_35083_A
G82576YO	carbNlink_35084_A
G82576YO	carbNlink_35085_A
G82576YO	carbNlink_35086_A
G82576YO	carbNlink_35087_A
G82576YO	carbNlink_35088_A
G82576YO	carbNlink_35089_A
G82576YO	carbNlink_35090_A
G82576YO	carbNlink_35091_A
G82576YO	carbNlink_35092_A
G82576YO	carbNlink_35093_A
G82576YO	carbNlink_35094_A
G82576YO	carbNlink_35095_A
G82576YO	carbNlink_35096_A
G82576YO	carbNlink_35097_A
G82576YO	carbNlink_35098_A
G82576YO	carbNlink_35099_A
G82576YO	carbNlink_35100_A
G82576YO	carbNlink_35101_A
G82576YO	carbNlink_35102_A
G82576YO	carbNlink_35103_A
G82576YO	carbNlink_35104_A
G82576YO	carbNlink_35105_A
G82576YO	carbNlink_35106_A
G82576YO	carbNlink_35107_A
G82576YO	carbNlink_35108_A
G82576YO	carbNlink_35109_A
G82576YO	carbNlink_35110_A
G82576YO	carbNlink_35111_A
G82576YO	carbNlink_35112_A
G82576YO	carbNlink_35113_A
G82576YO	carbNlink_35114_A
G82576YO	carbNlink_35115_A
G82576YO	carbNlink_35116_A
G82576YO	carbNlink_35117_A
G82576YO	carbNlink_35118_A
G82576YO	carbNlink_35119_A
G82576YO	carbNlink_35120_A
G82576YO	carbNlink_35121_A
G82576YO	carbNlink_35122_A
G82576YO	carbNlink_35123_A
G82576YO	carbNlink_35124_A
G82576YO	carbNlink_35125_A
G82576YO	carbNlink_35126_A
G82576YO	carbNlink_35127_A
G82576YO	carbNlink_35128_A
G82576YO	carbNlink_35129_A
G82576YO	carbNlink_35130_A
G82576YO	carbNlink_35131_A
G82576YO	carbNlink_35132_A
G82576YO	carbNlink_35133_A
G82576YO	carbNlink_35134_A
G82576YO	carbNlink_35135_A
G82576YO	carbNlink_35136_A
G82576YO	carbNlink_35137_A
G82576YO	carbNlink_35138_A
G82576YO	carbNlink_35139_A
G82576YO	carbNlink_35140_A
G82576YO	carbNlink_35141_A
G82576YO	carbNlink_35142_A
G82576YO	carbNlink_35143_A
G82576YO	carbNlink_35144_A
G82576YO	carbNlink_35145_A
G82576YO	carbNlink_35146_A
G82576YO	carbNlink_35147_A
G82576YO	carbNlink_35148_A
G82576YO	carbNlink_35149_A
G82576YO	carbNlink_35150_A
G82576YO	carbNlink_35151_A
G82576YO	carbNlink_35152_A
G82576YO	carbNlink_35153_A
G82576YO	carbNlink_35154_A
G82576YO	carbNlink_35155_A
G82576YO	carbNlink_35156_A
G82576YO	carbNlink_35167_A
G82576YO	carbNlink_35168_A
G82576YO	carbNlink_35169_A
G82576YO	carbNlink_35170_A
G82576YO	carbNlink_35171_A
G82576YO	carbNlink_35172_A
G82576YO	carbNlink_35173_A
G82576YO	carbNlink_35181_A
G82576YO	carbNlink_35201_A
G82576YO	carbNlink_35202_A
G82576YO	carbNlink_35203_A
G82576YO	carbNlink_35221_A
G82576YO	carbNlink_35222_A
G82576YO	carbNlink_35226_A
G82576YO	carbNlink_35229_A
G82576YO	carbNlink_35231_A
G82576YO	carbNlink_35235_A
G82576YO	carbNlink_35236_A
G82576YO	carbNlink_35252_A
G82576YO	carbNlink_35253_A
G82576YO	carbNlink_35258_A
G82576YO	carbNlink_35259_A
G82576YO	carbNlink_35260_A
G82576YO	carbNlink_35261_A
G82576YO	carbNlink_35262_A
G82576YO	carbNlink_35266_A
G82576YO	carbNlink_35267_A
G82576YO	carbNlink_35268_A
G82576YO	carbNlink_35270_A
G82576YO	carbNlink_35272_A
G82576YO	carbNlink_35274_A
G82576YO	carbNlink_35275_A
G82576YO	carbNlink_35276_A
G82576YO	carbNlink_35278_A
G82576YO	carbNlink_35281_A
G82576YO	carbNlink_35667_A
G82576YO	carbNlink_35668_A
G82576YO	carbNlink_35669_A
G82576YO	carbNlink_35671_A
G82576YO	carbNlink_35681_A
G82576YO	carbNlink_35682_A
G82576YO	carbNlink_35683_A
G82576YO	carbNlink_35684_A
G82576YO	carbNlink_35686_A
G82576YO	carbNlink_35688_A
G82576YO	carbNlink_35689_A
G82576YO	carbNlink_35711_A
G82576YO	carbOlink_35721_A
G82576YO	carbOlink_35722_A
G82576YO	carbOlink_35727_A
G82576YO	carbOlink_35728_A
G82576YO	carbOlink_35729_A
G82576YO	carbOlink_35745_A
G82576YO	carbOlink_35746_A
G82576YO	carbOlink_35752_A
G82576YO	carbOlink_35813_A
G82576YO	carbOlink_35839_A
G82576YO	carbOlink_35840_A
G82576YO	carbOlink_35841_A
G82576YO	carbOlink_35842_A
G82576YO	carbOlink_35843_A
G82576YO	carbOlink_35854_A
G82576YO	carbOlink_35862_A
G82576YO	carbOlink_35863_A
G82576YO	carbOlink_35866_A
G82576YO	carbOlink_35873_A
G82576YO	carbOlink_35874_A
G82576YO	carbOlink_35875_A
G82576YO	carbOlink_35882_A
G82576YO	carbOlink_35883_A
G82576YO	carbOlink_35886_A
G82576YO	carbOlink_35897_A
G82576YO	carbOlink_35898_A
G82576YO	carbOlink_35903_A
G82576YO	carbOlink_35904_A
G82576YO	carbOlink_35906_A
G82576YO	carbOlink_35911_A
G82576YO	carbOlink_35914_A
G82576YO	carbOlink_35916_A
G82576YO	carbOlink_35922_A
G82576YO	carbOlink_35924_A
G82576YO	carbOlink_35947_A
G82576YO	carbOlink_35956_A
G82576YO	carbOlink_35961_A
G82576YO	carbOlink_35962_A
G82576YO	carbOlink_35963_A
G82576YO	carbOlink_35964_A
G82576YO	carbOlink_35967_A
G82576YO	carbOlink_35968_A
G82576YO	carbOlink_35972_A
G82576YO	carbOlink_35975_A
G82576YO	carbOlink_35987_A
G82576YO	carbOlink_35997_A
G82576YO	carbOlink_36011_A
G82576YO	carbOlink_36045_A
