G09429RV	Hex(1)dHex(1)Pent(1)Sulpho(1)
G09528DL	HexNAc(3)Hex(6)dHex(1)NeuAc(1)
G09536HQ	HexNAc(5)Hex(1)Fuc(3)NeuAc(1)
G09557UZ	HexNAc(3)Hex(4)Fuc(1)
G09576LS	HexNAc(9)Hex(8)Fuc(1)NeuAc(2)NeuGc(1)
G09662OG	Pent(6)
G09698MG	HexNAc(8)Hex(10)dHex(5)
G09821NS	HexNAc(7)Hex(9)dHex(3)
G10262UQ	HexNAc(11)Hex(11)NeuGc(1)
G10339FR	HexNAc(3)Hex(4)dHex(1)
G10356YD	Hex(3)dHex(3)
G10474SS	HexNAc(5)Hex(2)Fuc(1)
G10486CT	HexNAc(4)Hex(5)
G10637OL	Hex(11)Pent(1)
G10806OZ	dHex(9)
G10819WX	HexNAc(5)Hex(6)Fuc(2)
G10846EF	HexNAc(6)Hex(1)
G11002XF	HexNAc(3)Hex(3)Sulpho(2)
G11009FR	HexNAc(4)Hex(4)dHex(3)
G11097QW	HexNAc(2)Hex(2)dHex(1)Sulpho(3)
G11103DG	HexNAc(8)Hex(10)dHex(2)
G11115RO	HexNAc(6)Hex(7)NeuAc(4)
G11145KS	HexNAc(6)Hex(3)dHex(1)Sulpho(1)
G11157ZG	HexNAc(3)Hex(5)NeuAc(2)
G11219CI	HexNAc(9)
G11233LL	HexNAc(1)Hex(1)Pent(2)
G11235SR	HexNAc(1)Hex(2)dHex(1)
G11326WV	HexNAc(4)Hex(5)Fuc(2)
G11391IG	HexNAc(6)Hex(5)NeuAc(1)NeuGc(1)
G11497VC	HexNAc(4)Hex(1)dHex(3)NeuAc(6)
G11513IX	Hex(2)Pent(2)
G11541NC	HexNAc(10)Hex(11)
G11719TC	HexNAc(6)Hex(11)
G11805YU	HexNAc(4)Hex(5)Fuc(1)NeuGc(2)
G11920EJ	NeuGc(2)
G11954JA	HexNAc(5)Hex(5)NeuAc(3)
G11991PJ	HexNAc(5)Hex(5)Fuc(1)NeuAc(1)NeuGc(1)
G12047XR	HexNAc(4)Hex(1)dHex(1)
G12131LM	HexNAc(7)Hex(6)Fuc(1)NeuAc(3)
G12228KY	HexNAc(1)dHex(4)
G12261QD	HexNAc(7)Hex(5)NeuAc(2)
G12270AG	HexNAc(8)Hex(11)
G12284WG	HexNAc(5)Hex(1)
G12340GZ	HexNAc(7)Hex(6)NeuAc(4)
G12341GU	HexNAc(7)Hex(8)NeuAc(1)
G12580WI	HexNAc(5)Hex(5)dHex(1)NeuAc(1)
G12612PB	Hex(3)Pent(1)Phospho(1)
G12772RI	HexNAc(9)Hex(6)dHex(1)
G12872WY	HexNAc(10)Hex(10)dHex(1)
G12887AO	HexNAc(3)Hex(2)dHex(1)NeuAc(6)
G12959FT	HexNAc(2)Hex(13)
G13047GL	HexNAc(10)Hex(10)Fuc(1)
G13087BO	HexNAc(10)Hex(4)dHex(7)NeuAc(1)
G13144LI	HexNAc(3)Hex(7)
G13193DT	HexNAc(8)Hex(7)
G13218FE	HexNAc(5)Hex(5)Fuc(1)
G13314NI	Hex(2)dHex(2)Pent(1)
G13350ET	HexNAc(3)Hex(2)dHex(3)NeuAc(1)
G13538PK	HexNAc(4)Hex(1)dHex(5)
G13575DQ	Hex(2)Pent(1)Phospho(1)
G13620OS	HexNAc(6)Hex(6)dHex(7)
G13635UJ	HexNAc(6)Hex(6)dHex(5)
G13716SG	HexNAc(9)Hex(10)dHex(1)
G13857DL	HexNAc(5)Hex(4)Fuc(1)NeuGc(2)
G13973YO	HexNAc(4)Hex(9)dHex(1)
G14191MJ	HexNAc(2)Hex(7)dHex(1)
G14305YT	HexNAc(6)Hex(8)
G14331HU	Hex(7)Pent(1)
G14360JJ	HexNAc(3)Hex(2)Pent(1)
G14368ET	HexNAc(5)Hex(7)
G14440NQ	HexNAc(7)Hex(5)dHex(1)
G14515YI	HexNAc(5)Hex(1)NeuAc(1)NeuGc(5)
G14620YS	HexNAc(6)Hex(2)Fuc(7)NeuAc(1)
G14712MI	HexNAc(4)Hex(1)Fuc(4)NeuAc(1)
G14841NZ	HexNAc(6)Hex(5)Fuc(1)NeuAc(1)NeuGc(2)
G14926RK	HexNAc(7)Hex(6)dHex(1)NeuAc(4)
G14972EH	HexNAc(5)Hex(5)Fuc(3)
G14981DC	HexNAc(7)Hex(4)Fuc(6)NeuAc(1)
G15038BD	HexNAc(4)Hex(6)dHex(1)NeuAc(1)
G15052LK	HexNAc(3)Hex(6)Fuc(1)NeuAc(2)
G15064OQ	HexNAc(6)Hex(1)dHex(1)
G15127JD	HexNAc(9)Hex(10)
G15145JC	HexNAc(5)Hex(8)dHex(3)
G15205QB	HexNAc(3)Hex(6)Phospho(1)
G15328EL	HexNAc(5)Hex(7)dHex(3)
G15344SG	HexNAc(7)Hex(5)Fuc(1)NeuAc(2)
G15486FH	HexNAc(3)Hex(5)dHex(1)
G15554MW	HexNAc(6)Hex(1)dHex(4)
G15664MX	HexNAc(4)Hex(7)Fuc(1)
G15666IG	HexNAc(1)Hex(4)
G15765EV	HexNAc(3)Hex(1)dHex(1)Sulpho(1)
G15856SK	HexNAc(3)Hex(6)Fuc(1)NeuGc(1)
G15881BW	HexNAc(8)Hex(8)dHex(2)
G16125XL	HexNAc(7)Hex(7)Fuc(1)
G16160AQ	HexNAc(1)Hex(2)Phospho(1)
G16175ZV	HexNAc(4)Hex(6)dHex(2)
G16300AV	HexNAc(6)Hex(2)dHex(4)NeuAc(3)
G16302EK	Hex(1)dHex(2)Pent(1)
G16407EV	HexNAc(2)Hex(5)dHex(1)
G16462LS	HexNAc(5)Hex(9)dHex(1)
G16721NK	HexNAc(1)dHex(1)Sulpho(1)
G16824QN	HexNAc(3)Hex(5)dHex(2)Pent(1)
G16836AN	Hex(14)
G16915GU	HexNAc(3)Hex(2)dHex(3)
G17015OC	HexNAc(1)Hex(1)NeuAc(1)
G17023GV	HexNAc(5)Hex(7)NeuAc(1)
G17094KB	HexNAc(3)Hex(3)Phospho(1)
G17182UH	HexNAc(9)Hex(8)Fuc(1)
G17204LW	HexNAc(6)Hex(6)Fuc(1)NeuGc(3)
G17208MA	HexNAc(5)Hex(4)Fuc(3)
G17261DS	HexNAc(2)Hex(1)dHex(45)
G17515CI	Hex(2)dHex(4)
G17522NT	HexNAc(5)Hex(1)Fuc(1)NeuAc(1)NeuGc(5)
G17650MH	HexNAc(7)Hex(7)dHex(1)
G17730AQ	HexNAc(3)Hex(6)dHex(2)Pent(1)
G17818RC	HexNAc(1)Hex(13)
G17863DS	HexNAc(3)Hex(6)Fuc(1)NeuAc(1)NeuGc(1)
G17899TT	HexNAc(6)Hex(7)dHex(2)NeuAc(2)
G18081HD	HexNAc(2)Hex(3)dHex(3)
G18120ND	HexNAc(7)Hex(8)dHex(3)
G18123SG	HexNAc(6)Hex(5)dHex(4)
G18125RR	HexNAc(6)Hex(6)NeuAc(2)
G18253DQ	HexNAc(4)Hex(3)dHex(1)Pent(2)
G18327NI	HexNAc(6)Hex(4)Fuc(7)NeuAc(1)
G18449KN	HexNAc(3)Hex(3)dHex(2)Pent(1)
G18518EA	HexNAc(6)Hex(2)Fuc(1)NeuAc(1)NeuGc(5)
G18541FH	HexNAc(4)Hex(4)dHex(5)NeuAc(1)
G18581IS	HexNAc(8)Hex(11)dHex(2)
G18647XP	HexNAc(3)Hex(5)Fuc(1)
G18759GP	HexNAc(6)Hex(5)Fuc(3)NeuAc(1)
G18981TN	HexNAc(2)Hex(2)Sulpho(2)
G18995MT	HexNAc(4)Hex(4)dHex(3)NeuAc(1)
G18999EB	HexNAc(2)Hex(2)Pent(1)
G18999ZC	HexNAc(4)Hex(5)NeuAc(1)NeuGc(1)
G19021TH	HexNAc(6)Hex(2)Phospho(1)
G19252ER	HexNAc(4)Hex(11)
G19314BN	HexNAc(8)Hex(7)dHex(2)
G19379ID	HexNAc(5)Hex(4)dHex(2)
G19379QS	HexNAc(11)Hex(6)dHex(2)
G19452UI	HexNAc(7)Hex(6)Fuc(5)
G19473SJ	HexNAc(6)Hex(6)NeuAc(1)
G19512II	HexNAc(6)Hex(11)dHex(1)
G19517GM	HexNAc(6)Hex(5)dHex(1)NeuAc(2)
G19605AD	HexNAc(12)Hex(2)
G19706DS	Hex(9)dHex(1)Pent(7)
G19763GU	HexNAc(3)Hex(2)
G19865KY	Hex(4)dHex(1)
G19973ZD	HexNAc(6)Hex(4)Fuc(1)NeuAc(1)
G20136RS	HexNAc(1)Hex(1)dHex(1)Sulpho(2)
G20296IN	HexNAc(5)Hex(1)Fuc(6)NeuAc(2)
G20382XQ	HexNAc(4)Hex(5)dHex(1)Pent(1)
G20398SB	HexNAc(5)Hex(1)dHex(1)NeuAc(8)
G20528HD	HexNAc(6)Hex(5)Fuc(1)NeuAc(1)
G20590RY	HexNAc(4)Hex(3)dHex(2)Pent(1)
G20698EO	HexNAc(6)Hex(4)dHex(2)
G20899EQ	HexNAc(3)Hex(5)dHex(2)NeuAc(2)
G20939HA	Hex(2)dHex(1)Phospho(1)
G20956ZV	HexNAc(2)Hex(3)dHex(1)
G21001HB	HexNAc(3)Hex(2)Phospho(1)
G21119UH	HexNAc(6)Hex(5)dHex(5)
G21144ZB	Hex(2)dHex(2)Pent(2)
G21210YQ	Hex(1)Pent(4)
G21233LY	Hex(3)Pent(2)
G21259PI	HexNAc(3)Hex(1)dHex(1)
G21300FY	HexNAc(6)Hex(5)Fuc(3)NeuGc(1)
G21390NM	Hex(5)dHex(1)Pent(2)
G21473FZ	HexNAc(9)Hex(1)dHex(8)NeuAc(4)
G21509ZP	HexNAc(14)Hex(7)
G21660XY	HexNAc(6)Hex(9)dHex(4)
G21670TV	HexNAc(6)Hex(5)NeuAc(2)NeuGc(1)
G21726WW	HexNAc(2)Hex(3)dHex(2)
G21768AO	Hex(3)Pent(1)
G21797RC	HexNAc(2)Hex(1)dHex(5)
G21976AG	HexNAc(6)Hex(5)dHex(1)NeuAc(3)
G22018FP	HexNAc(4)Hex(6)NeuAc(1)
G22101PA	dHex(2)Pent(4)
G22172OT	HexNAc(3)Hex(2)Sulpho(1)
G22190UJ	HexNAc(6)Hex(2)Fuc(1)NeuAc(1)NeuGc(6)
G22233OJ	HexNAc(6)Hex(2)NeuAc(7)
G22297ID	HexNAc(6)Hex(2)Phospho(2)
G22439FO	Hex(2)Sulpho(2)
G22572EH	HexNAc(3)Hex(3)Fuc(2)
G22578VR	HexNAc(9)Hex(7)dHex(2)
G22589VJ	HexNAc(6)Hex(7)dHex(4)
G22622ZG	HexNAc(5)Hex(3)dHex(3)NeuAc(1)
G22729NQ	HexNAc(8)Hex(7)Fuc(1)
G22793RJ	Hex(4)Sulpho(13)
G22862WY	HexNAc(4)Hex(6)dHex(2)NeuAc(3)
G22913YS	HexNAc(5)Hex(6)dHex(1)Sulpho(2)
G22955WV	HexNAc(1)Hex(3)dHex(2)
G22974QT	HexNAc(7)Hex(4)Fuc(2)
G23006JL	HexNAc(7)
G23257ES	Hex(5)dHex(1)Pent(1)
G23280PX	HexNAc(6)Hex(3)
G23390DI	HexNAc(4)Hex(2)Phospho(1)
G23505EP	HexNAc(6)Hex(4)NeuAc(1)
G23591NM	HexNAc(1)Hex(3)dHex(5)
G23675NT	HexNAc(5)Hex(3)NeuAc(1)
G23719VF	HexNAc(4)Hex(3)Fuc(1)
G23729WG	HexNAc(1)Hex(1)NeuAc(2)
G23753MK	HexNAc(9)Hex(8)Fuc(1)NeuAc(3)
G23837OQ	HexNAc(7)Hex(10)dHex(4)
G23961FC	HexNAc(4)Hex(1)Fuc(1)NeuAc(3)NeuGc(5)
G24202RA	HexNAc(7)Hex(5)dHex(3)
G24255JV	HexNAc(3)Hex(6)dHex(3)
G24417MN	HexNAc(8)Hex(11)dHex(1)
G24481HY	HexNAc(8)Hex(8)dHex(1)
G24748EV	HexNAc(4)Hex(5)NeuGc(2)
G25054JU	HexNAc(7)Hex(7)Fuc(1)NeuAc(1)NeuGc(2)
G25059MC	HexNAc(7)Hex(6)NeuGc(1)
G25079LO	HexNAc(6)Hex(4)
G25098MR	HexNAc(6)Hex(9)dHex(1)NeuAc(2)
G25116JG	HexNAc(4)Hex(1)dHex(3)
G25216KM	HexNAc(7)Hex(7)dHex(1)NeuAc(3)
G25275QJ	HexNAc(7)Hex(6)Fuc(4)
G25318MG	HexNAc(4)Hex(1)Fuc(6)NeuAc(1)
G25325JY	Hex(1)Pent(1)
G25337EZ	dHex(16)
G25444NB	HexNAc(6)Hex(3)NeuAc(1)Phospho(1)
G25446CS	Hex(7)dHex(4)
G25469RD	HexNAc(4)Hex(5)NeuGc(1)
G25491XJ	HexNAc(1)Hex(1)dHex(1)Pent(1)
G25652OH	HexNAc(4)Hex(1)dHex(7)
G25700PA	HexNAc(8)Hex(8)
G25707QU	HexNAc(6)Hex(6)NeuAc(1)NeuGc(1)
G25898QJ	HexNAc(3)Hex(1)NeuAc(5)
G25910LL	HexNAc(8)Hex(6)dHex(4)
G25928EE	HexNAc(1)Hex(4)dHex(1)
G25987BV	HexNAc(4)Hex(3)dHex(1)
G25989JW	HexNAc(5)Hex(7)dHex(2)
G26006IS	HexNAc(7)Hex(6)dHex(1)NeuAc(3)
G26254WY	HexNAc(4)Hex(3)Fuc(5)NeuAc(1)
G26271XI	HexNAc(5)Hex(6)dHex(4)
G26287ZH	HexNAc(6)Hex(4)Phospho(1)
G26330YA	HexNAc(7)Hex(5)
G26468VG	HexNAc(3)Hex(4)Pent(1)
G26549SM	HexNAc(7)Hex(4)NeuAc(2)
G26593VD	HexNAc(7)Hex(3)dHex(1)NeuAc(6)
G26610WQ	HexNAc(5)Hex(1)dHex(3)NeuAc(3)
G26918LL	HexNAc(1)Hex(1)dHex(1)Sulpho(1)
G26946BJ	dHex(5)Pent(2)
G27033WF	HexNAc(8)Hex(9)dHex(1)NeuAc(3)
G27058EU	HexNAc(4)Hex(5)Fuc(1)NeuAc(1)
G27322KG	HexNAc(6)Hex(5)NeuAc(1)NeuGc(2)
G27335NZ	HexNAc(6)Hex(1)dHex(6)
G27378DU	HexNAc(7)Hex(8)dHex(2)
G27391WQ	HexNAc(2)
G27616TF	dHex(6)
G27622TD	HexNAc(3)Hex(5)dHex(2)
G27659DB	HexNAc(7)Hex(3)dHex(1)NeuAc(7)
G27711BJ	Hex(20)Pent(2)
G27731PW	HexNAc(4)Hex(1)Fuc(1)NeuAc(1)NeuGc(5)
G27846BH	HexNAc(7)Hex(8)dHex(3)NeuAc(1)
G27908ZF	HexNAc(3)Hex(2)Sulpho(5)
G27915IV	HexNAc(6)Hex(5)Fuc(1)
G27947YN	HexNAc(5)Hex(6)NeuAc(2)
G28052XX	Hex(3)Pent(4)
G28096RS	HexNAc(3)Hex(5)dHex(3)NeuAc(1)
G28102RO	HexNAc(4)Hex(5)dHex(2)Pent(1)
G28407FW	Hex(4)Pent(4)
G28541PG	HexNAc(3)Hex(6)
G28603RA	HexNAc(7)Hex(4)NeuAc(1)
G28622IK	HexNAc(7)Hex(7)
G28681TP	HexNAc(2)Hex(3)
G28684RO	HexNAc(5)Hex(4)NeuGc(1)
G28685FW	Hex(8)Pent(2)
G28691HI	HexNAc(6)Hex(3)Fuc(6)NeuAc(1)
G28864OT	Hex(6)Pent(6)
G28905MY	HexNAc(3)Hex(8)
G28937TW	HexNAc(5)Hex(5)dHex(1)NeuAc(3)
G28997IA	HexNAc(3)Hex(3)dHex(2)
G29015LH	HexNAc(8)Hex(6)Fuc(1)NeuAc(1)
G29063QY	HexNAc(4)Hex(2)
G29131HI	HexNAc(2)Pent(1)
G29160FU	HexNAc(4)Hex(1)dHex(2)NeuAc(8)
G29184RN	HexNAc(3)Hex(6)Fuc(3)
G29185AG	HexNAc(10)Hex(7)dHex(5)
G29269BF	HexNAc(5)Hex(1)NeuAc(5)
G29276EO	HexNAc(5)Hex(4)NeuAc(1)NeuGc(1)
G29279QO	HexNAc(4)Hex(5)dHex(1)NeuAc(1)NeuGc(1)
G29620IM	HexNAc(4)Hex(5)Fuc(1)NeuAc(2)
G29651HS	HexNAc(5)Hex(5)dHex(2)
G29807WF	HexNAc(1)Hex(11)
G30123TP	HexNAc(4)Hex(5)dHex(2)NeuGc(1)
G30127PF	Hex(25)
G30190ML	HexNAc(4)Hex(1)
G30199GI	HexNAc(5)Hex(1)Fuc(6)NeuAc(1)
G30248BL	HexNAc(4)Hex(7)NeuAc(2)
G30260SJ	Hex(1)Pent(3)
G30418WA	HexNAc(4)Hex(6)dHex(4)NeuAc(2)
G30508OI	HexNAc(6)Hex(5)NeuGc(1)
G30621VE	HexNAc(5)Hex(6)dHex(3)NeuAc(2)
G30630UO	HexNAc(8)Hex(5)dHex(1)
G30682BA	HexNAc(5)Hex(1)NeuAc(2)NeuGc(6)
G30862UC	HexNAc(5)Hex(4)NeuGc(2)
G30970QQ	HexNAc(7)Hex(6)Fuc(1)
G31016RR	HexNAc(3)Hex(7)dHex(2)
G31028YV	HexNAc(9)Hex(3)
G31043OT	HexNAc(7)Hex(1)NeuAc(8)
G31057LQ	HexNAc(4)Hex(1)Fuc(5)NeuAc(1)
G31141BZ	dHex(2)Sulpho(3)
G31166QV	HexNAc(8)Hex(4)NeuAc(1)
G31177UW	Hex(1)dHex(2)Pent(3)
G31282CB	HexNAc(2)Sulpho(1)
G31370VX	HexNAc(3)Hex(8)Fuc(1)
G31392TL	Hex(4)Pent(3)
G31439QG	HexNAc(5)Hex(1)NeuAc(7)
G31441IB	HexNAc(11)Hex(1)NeuAc(11)
G31458KO	HexNAc(7)Hex(10)dHex(2)
G31463IO	HexNAc(4)Hex(3)dHex(2)Pent(2)
G31483BB	HexNAc(8)Hex(3)dHex(2)
G31558QR	HexNAc(7)Hex(3)Sulpho(1)
G31632CJ	HexNAc(5)Hex(4)dHex(4)
G31852PQ	HexNAc(2)Hex(7)
G31944OC	HexNAc(3)Hex(7)dHex(1)Sulpho(1)
G31986NC	HexNAc(4)Hex(7)NeuAc(1)
G32030CB	Hex(6)
G32095EA	HexNAc(4)Hex(2)dHex(1)Sulpho(1)
G32118GY	HexNAc(11)Hex(7)dHex(1)
G32126CN	HexNAc(5)Hex(4)Fuc(1)NeuAc(1)NeuGc(1)
G32265AI	HexNAc(6)Hex(1)Fuc(10)NeuAc(1)
G32306KX	Hex(1)dHex(3)Pent(1)
G32343KW	dHex(3)Pent(1)
G32406CO	HexNAc(2)Hex(1)Sulpho(1)
G32488MC	HexNAc(5)Hex(6)Fuc(1)
G32498MG	Hex(3)dHex(4)
G32528SL	Hex(1)dHex(2)Pent(2)
G32589FJ	HexNAc(4)Hex(1)NeuAc(6)Phospho(1)
G32633LC	HexNAc(5)Hex(7)dHex(1)NeuAc(1)
